discount,discounted_price,name,original_price,product_id,product_info,product_url,total_reviews
36,39.29,Lion Paint Graphic Front Pocket Casual Hoodie,24.99,8268281,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5300kg;Package Contents:1 x Hoodie",https://www.dresslily.com/lion-paint-graphic-front-pocket-product8268281.html,
52,41.39,Contrast Lion Graphic Front Pocket Casual Hoodie,19.99,8268277,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5250kg;Package Contents:1 x Hoodie",https://www.dresslily.com/contrast-lion-graphic-front-pocket-product8268277.html,1
,,Marvel Spider-Man Graphic Casual Pullover Hoodie,29.99,8354663,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Graphic,Letter;Embellishment:Front Pocket;Material:Polyester,Spandex;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.5700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-graphic-casual-product8354663.html,
,,Foldover Paper Spider Web Printed Pullover Sweatshirt,36.99,2726176,Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.7400kg;Package Contents:1 x Sweatshirt,https://www.dresslily.com/foldover-paper-spider-web-printed-product2726176.html,
,,Lion Graphic Pouch Pocket Casual Hoodie,29.99,8268270,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5150kg;Package Contents:1 x Hoodie",https://www.dresslily.com/lion-graphic-pouch-pocket-casual-product8268270.html,1
,,Marvel Spider-Man Venom Allover Pattern Hoodie,29.99,8355165,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Character,Graphic,Letter;Material:Polyester,Polyurethane;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5390kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-venom-allover-product8355165.html,
,,Christmas Elk Flowers Print Pullover Sweatshirt,26.99,3373813,"Material:Polyester,Polyurethane;Pattern:3D Print,Elk;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.3650kg;Package Contents:1 x Sweatshirt",https://www.dresslily.com/christmas-moose-flowers-print-pullover-product3373813.html,
,,Marvel Spider-Man Venom Comic Allover Print Hoodie,32.99,8355160,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Character,Graphic,Letter;Material:Polyester,Polyurethane;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5600kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-venom-comic-product8355160.html,
,,Zip Up Printed Pocket Quilted Hoodie,37.99,1827117,Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton Blends;Weight:0.600kg;Package Contents:1 x Hoodie,https://www.dresslily.com/printed-zip-up-quilted-hoodie-product1827117.html,
,,Honeycomb Pattern Pouch Pocket Hoodie,29.99,8251105,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Others;Season:Fall,Spring,Winter;Weight:0.4550kg;Package Contents:1 x Hoodie",https://www.dresslily.com/honeycomb-pattern-pouch-pocket-hoodie-product8251105.html,
,,Novelty Graphic Print Pocket Hoodie,29.99,8264427,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Graphic;Season:Fall,Spring,Winter;Weight:0.5200kg;Package Contents:1 x Hoodie",https://www.dresslily.com/novelty-graphic-print-pocket-hoodie-product8264427.html,
57,39.89,Halloween Style Blood Lip Tongue Print Loose Hoodie,16.99,3208263,"Clothes Type:Hoodie;Occasion:Daily,Festival,Going Out,Halloween,Home,Night Out,Party,Sports;Style:Novelty;Fit Type:Loose;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:3D Print;Season:Fall;Weight:0.4900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-style-blood-lip-tongue-product3208263.html,4
57,46.19,Pouch Pocket Patch Detail Fluffy Hoodie,19.99,8250264,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Patchwork,Solid;Material:Polyester;Fabric Stretch:Slight Stretch;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Winter;Weight:0.5300kg;Package Contents:1 x Hoodie",https://www.dresslily.com/pouch-pocket-patch-detail-fluffy-product8250264.html,1
77,52.81,Buttoned Side Zip Up Camo Insert Hoodie,11.99,1758421,Material:Cotton Blends;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.595kg;Package Contents:1 x Hoodie,https://www.dresslily.com/camo-insert-side-zip-up-hoodie-product1758421.html,
48,47.98,Halloween Graffiti Pumpkin Print Leisure Pullover Hoodie,24.99,8352064,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Letter,Pumpkin;Season:Fall,Spring;Weight:0.5000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-graffiti-pumpkin-print-leisure-product8352064.html,
,,Leopard Print Finger Hole Mouth Mask Hoodie,22.99,8166396,"Clothes Type:Hoodie;Occasion:Club,Daily,Festival,Going Out,Night Out,Party;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal,Leopard;Season:Fall,Spring;Weight:0.2700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/leopard-print-finger-hole-mouth-product8166396.html,
,,Open Mouth Letter Allover Print Drawstring Hoodie,29.99,8217902,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Night Out,Sports;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Letter,Print;Season:Fall,Spring,Winter;Weight:0.4500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/open-mouth-letter-allover-print-product8217902.html,
,,Letter Pattern Zipper Hooded Sweatshirt,29.99,8247899,"Clothes Type:Sweatshirt;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Letter;Season:Fall,Spring,Winter;Weight:0.5300kg;Package Contents:1 x Sweatshirt",https://www.dresslily.com/letter-pattern-zipper-hooded-sweatshirt-product8247899.html,
,,Marvel Spider-Man Letters Print Front Pocket Drawstring Hoodie,29.99,8354757,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Letter;Material:Cotton;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.4380kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-letters-print-product8354757.html,
42,42.89,Galaxy Print Front Pocket Hoodie,24.99,8353425,"Clothes Type:Hoodie;Occasion:Daily;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Galaxy;Season:Fall,Spring;Weight:0.5500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/galaxy-print-front-pocket-hoodie-product8353425.html,1
,,Marvel Spider-Man Front Pocket Graphic Print Hoodie,29.99,8354749,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Cartoon;Material:Cotton;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.4590kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-front-pocket-product8354749.html,
,,Eagle Pattern Casual Pouch Pocket Hoodie,29.99,8259873,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Spring,Winter;Weight:0.4950kg;Package Contents:1 x Hoodie",https://www.dresslily.com/eagle-pattern-casual-pouch-pocket-product8259873.html,
,,Marvel Spider-Man Character Pattern Casual Hoodie,29.99,8354747,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Character,Letter;Material:Cotton;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.4900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-character-pattern-product8354747.html,
,,Raglan Sleeve Drawstring Hoodie,32.99,2764755,"Clothes Type:Hoodie;Occasion:Casual ,Going Out;Style:Casual;Shirt Length:Long;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Solid;Weight:0.5700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/raglan-sleeve-drawstring-hoodie-product2764755.html,2
,,Open Front Letter Print Hoodie,29.99,3283506,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Letter;Season:Fall;Weight:0.3650kg;Package Contents:1 x Hoodie",https://www.dresslily.com/open-front-letter-print-hoodie-product3283506.html,
,,Halloween Pumpkin Spider Web Print Front Pocket Drawstring Hoodie,29.99,8338219,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Pumpkin;Season:Fall,Spring;Weight:0.5200kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-pumpkin-spider-web-print-product8338219.html,
,,Zip Up Graphic Hoodie and Sweatpants,50.99,1971337,"Style:Active;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Weight:1.0620kg;Package Contents:1 x Hoodie  1 x Sweatpants",https://www.dresslily.com/zip-up-graphic-hoodie-twinset-product1971337.html,
,,Marvel Spider-Man Venom Letter Print Pullover Hoodie,32.99,8354718,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Character,Letter;Material:Polyester,Polyurethane;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5070kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-venom-letter-product8354718.html,
,,Bricks Wall Printed Drawstring Hoodie,33.99,3235036,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Brick;Season:Fall,Winter;Weight:0.5350kg;Package Contents:1 x Hoodie",https://www.dresslily.com/bricks-wall-printed-drawstring-hoodie-product3235036.html,
,,3D Santa Claus Costume Print Christmas Hoodie,29.99,4664177,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Novelty;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D Print,Santa Claus;Season:Fall;Weight:0.4390kg;Package Contents:1 x Hoodie",https://www.dresslily.com/3d-santa-claus-costume-print-product4664177.html,
,,Santa Claus Bell Print Christmas Hoodie,29.99,8197591,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Fall,Spring,Winter;Weight:0.4550kg;Package Contents:1 x Hoodie",https://www.dresslily.com/santa-claus-bell-print-long-product8197591.html,1
47,46.78,3D Piano Print Kangaroo Pocket Hoodie,24.99,8352554,"Clothes Type:Hoodie;Occasion:Daily;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D Print;Season:Fall,Spring;Weight:0.5200kg;Package Contents:1 x Hoodie",https://www.dresslily.com/3d-piano-print-kangaroo-pocket-product8352554.html,
48,47.94,3D Christmas Suit Allover Print Drop Shoulder Pullover Hoodie,24.99,8366704,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:3D Print,Christmas Stocking;Season:Fall,Spring;Weight:0.5700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/3d-christmas-suit-allover-print-product8366704.html,
74,46.54,3D Christmas Dinosaur Print Kangaroo Pocket Hoodie,11.99,4664182,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Novelty;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D Print,Animal;Season:Fall;Weight:0.5850kg;Package Contents:1 x Hoodie",https://www.dresslily.com/3d-christmas-dinosaur-print-kangaroo-product4664182.html,4
46,46.19,Christmas Cats Print Kangaroo Pocket Hoodie,24.99,8366706,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.5700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-cats-print-kangaroo-pocket-product8366706.html,
,,Hooded Long Sleeve 3D Ethnic Style Geometric Print Hoodie,29.99,1633486,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.552kg;Package Contents:1 x Hoodie",https://www.dresslily.com/hooded-long-sleeve-hoodie-product1633486.html,
,,Short Sleeve Lace-up Heathered Hoodie,22.99,8309724,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Short;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Others;Season:Summer;Weight:0.2860kg;Package Contents:1 x Hoodie",https://www.dresslily.com/short-sleeve-lace-up-heathered-product8309724.html,
,,Christmas Tie Costume Snowman Ball Print Hoodie,34.99,4664188,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D Print,Ball;Season:Fall;Weight:0.5880kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-tie-costume-snowman-ball-product4664188.html,
,,Polka Dots Naked Belly Faux Tie Print Christmas Hoodie,26.99,8222133,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Festival,Going Out,Night Out,Sports;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Candy,Polka Dot,Print;Season:Fall,Spring,Winter;Weight:0.4400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/polka-dots-naked-belly-faux-product8222133.html,
42,39.59,Drawstring Front Pocket Feather Graphic Hoodie,22.99,8366711,"Clothes Type:Hoodie;Occasion:Daily;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Feather;Season:Fall,Spring,Winter;Weight:0.5350kg;Package Contents:1 x Hoodie",https://www.dresslily.com/drawstring-front-pocket-feather-graphic-product8366711.html,1
76,37.52,Inclined Zipper Color Block Hooded Long Sleeves Men's Hoodie,8.99,1612561,Material:Cotton Blends;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.434kg;Package Contents:1 x Hoodie,https://www.dresslily.com/hooded-long-sleeves-hoodie-product1612561.html,
,,Zipper Pocket Half Zip Drawstring Hoodie,35.99,8374791,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Others;Material:Cotton,Polyester;Fabric Stretch:Slight Stretch;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Winter;Weight:0.6400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/zipper-pocket-half-zip-drawstring-product8374791.html,
45,45.28,3D Light Print Kangaroo Pocket Hoodie,24.99,8352547,"Clothes Type:Hoodie;Occasion:Daily;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D Print;Season:Fall,Spring;Weight:0.5250kg;Package Contents:1 x Hoodie",https://www.dresslily.com/3d-light-print-kangaroo-pocket-product8352547.html,
,,Marvel Spider-Man Letter Print Drawsting Hoodie,29.99,8354727,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Graphic,Letter;Material:Polyester,Polyurethane;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-letter-print-product8354727.html,
,,Marvel Spider-Man Spider-Sense Is Tingling Print Sweatshirt,22.99,8354729,"Clothes Type:Sweatshirts;Style:Casual;Pattern Type:Character,Letter;Material:Polyester,Polyurethane;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.3600kg;Package Contents:1 x Sweatshirt",https://www.dresslily.com/marvel-spider-man-spider-sense-product8354729.html,
,,Irregular Pattern Print Casual Hoodie,33.99,8375629,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Print;Material:Polyester;Fabric Stretch:No Stretch;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.6000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/irregular-pattern-print-casual-hoodie-product8375629.html,
,,Skull Cat Pattern Casual Hoodie,34.99,8154430,"Clothes Type:Hoodie;Occasion:Daily,Festival,Going Out,Halloween;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Spring,Winter;Weight:0.6000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/cat-pattern-casual-long-sleeved-product8154430.html,
,,Halloween Cartoon Ghost Print Sweatshirt,26.99,2239863,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.4000kg;Package Contents:1 x Sweatshirt",https://www.dresslily.com/halloween-cartoon-ghost-print-sweatshirt-product2239863.html,
,,Fleece Hooded Zip-Up Hoodie,53.99,1701191,"Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Weight:1.119kg;Package Contents:1 x Hoodie",https://www.dresslily.com/hooded-long-sleeve-hoodie-product1701191.html,
,,Marvel Spider-Man Web Print Pullover Hoodie,29.99,8354737,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Print;Material:Polyester,Polyurethane;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.4980kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-web-print-product8354737.html,
43,40.19,Christmas Tree Blazer Print Drawstring Hoodie,22.99,4664198,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Novelty;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D Print,Christmas Tree;Season:Fall;Weight:0.4110kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-tree-blazer-print-drawstring-product4664198.html,
,,Halloween Blood Scratch Print Casual Pullover Hoodie,29.99,8160293,"Clothes Type:Hoodie;Occasion:Daily,Daily Use,Going Out,Halloween;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.5250kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-blood-scratch-print-casual-product8160293.html,1
,,Raglan Sleeve Zipper Pocket Plaid Emboss Hoodie,38.99,8374773,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Plaid;Material:Polyester;Fabric Stretch:Slight Stretch;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Winter;Weight:0.7600kg;Package Contents:1 x Hoodie",https://www.dresslily.com/raglan-sleeve-zipper-pocket-plaid-product8374773.html,
,,Marvel Spider-Man Printed Drawstring Pullover Hoodie,29.99,8354739,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Others;Material:Polyester,Polyurethane;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.5080kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-printed-drawstring-product8354739.html,
51,34.71,Camouflage Print Rib-knit Trim Sweatshirt,16.99,8347165,"Clothes Type:Sweatshirt;Occasion:Daily;Style:Trendy;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Camouflage;Season:Fall,Spring;Weight:0.4100kg;Package Contents:1 x Sweatshirt",https://www.dresslily.com/camouflage-print-rib-knit-trim-product8347165.html,
,,Pleated Trim Front Pocket Raglan Sleeve Hoodie,29.99,8177962,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Closure Type:Zipper;Patterns:Solid;Season:Fall,Spring;Weight:0.4800kg;Package Contents:1 x Hoodie",https://www.dresslily.com/pleated-trim-front-pocket-raglan-product8177962.html,
,,Zipper Decorated Color Spliced Casual Hoodie,26.99,8198457,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Colorblock;Season:Fall,Spring,Winter;Weight:0.4550kg;Package Contents:1 x Hoodie",https://www.dresslily.com/zipper-decorated-color-spliced-casual-product8198457.html,2
,,Plaid Skeleton Print Pocket Hoodie,29.99,8160279,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Plaid,Skeleton;Season:Fall,Spring,Winter;Weight:0.5500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/plaid-skeleton-print-long-sleeves-product8160279.html,
,,Marvel Spider-Man Print Drawstring Hoodie,35.99,8330713,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Print;Material:Polyester,Spandex;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5230kg;Package Contents:1 x Hoodie",https://www.dresslily.com/marvel-spider-man-print-drawstring-product8330713.html,
,,Kangaroo Pocket Tie Dye Printed Drawstring Hoodie,26.99,8368097,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Tie Dye;Season:Fall,Spring;Weight:0.4800kg;Package Contents:1 x Hoodie",https://www.dresslily.com/kangaroo-pocket-tie-dye-printed-product8368097.html,1
